OUT/com/60713/10696642/418333548.html,Kailash Hotel,"""First of all - This hotel is totally aligned with the price/value/location ration in San Fransisco so no complaints about that, I knew what to expect (shared bathrooms, noisy nights and small rooms with carpet on the floor and no elevator).... \\n\\nabout this experience: \\n\\nPOSITIVE: Bathrooms are very clean and compared to similar hotels i was positively surprised. Also, I need to say that the personnel was very friendly (despite my bad mood after a long trip and various surprises). Also, we managed to find a free parking spot on the street just in front for the night, so that was great!\\n\\nNEGATIVE: first of all, I really dislike places that display one price, I book against that price (displayed 85 $ when I booked my night and that was what was on my booking confirmaiton) - once arrived in the hotel this and that and what-not was added and all of a sudden the room was 115 (plus 5$ because i paid by card... - WHO travels with cash in 2016?). I understand that in the US the &quot;tax is always added and not displayed&quot; but as a non-american, it is hard to understand that so MUCH is added and I tend to feel &quot;cheated&quot; - why not just tell me up front how much I will have to pay? \\nALSO: yes, rooms are small, and yes, it\\'s quite noisy (earplugs!) and there was no curtain to make the room dark (sleeping mask!) \\n\\nOVERALL: I expected worse (been in many similar price-ranged hotels in mission disctrict) so was totally OK with it, and happy with the service provided but a bit in a bad mood for the price-surprise and had a hard time to sleep due to noise. \\n\\nI don\\'t mind mission district, and find it convenient as many shops/places to eat around, but I would maybe not send my teenage kids (if I had any) here alone (it\\'s mission district - google it if you don\\'t know what that means before you go..... ) \\n\\nIf you seek to pay around 100$ per night in San Fran, this is what you get (or - look on the motels and inn\\'s rather to get private bathrooms, sometimes they have rates down to 100$).",3,negative
OUT/com/60713/10696642/655073017.html,Kailash Hotel,"""This place is clearly an SRO that is trying to make some money on the side renting to travelers.  If you don\\'t know, and SRO is a hotel for the city\\'s indigent, working poor, and those on general assistance.  This doesn\\'t make you a bad person, but the worst people in any city end up living in SROs.  I echo the reviews regarding filth and syringes (the needle exchange van operates in the alley in the back).  The other tenants are loud, and getting the staff to get one of them to turn down their music at 11:30 is met with hostility.  The neighborhood is near the 16th street BART station, and thus a drug dealing center.  In a city with legal and plentiful marijuana distributors, street dealers are the worst kind of people.  Other tenants (or just people loitering?) outside mutter obnoxious come-ons to women as they walk up, or by.  Bookings.com should BAN them!  They are awful, and so is the neighborhood.",1,negative
OUT/com/60713/10696642/400414068.html,Kailash Hotel,"""1) location - very rough around it. a lot of homeless people and all kind of weirdos . every night people were shouting in hotel and outside. we did feel like in horrow film there.\\n2) staff - very rude ,zero manners . plus were not even able to hold luggage after check out\\n3) rooms are disgusting (we rented 2) . smell is awful - smells of greasy indian food , smoke .cant even open windows.in most rooms windows are broken \\n4) towels and sheets were dirty and with stains. no housekeeping every day - nobody changed our sheets or towels in 3 days !! \\n5) first morning when i went to shower -i saw view i cant even describe. lets say someone made a toilet in the shower.. was pretty disgusting \\nhorrible place would not recomend and actually think this place should not exist at all. there is no hygiene or safety. Surprised didn\\u2019t get robbed there.\\n\\n  definitely the worst place I have ever stayed. it was like something from American Horror film. stay away !",1,negative
OUT/com/60713/10696642/405259192.html,Kailash Hotel,"""When I arrive they told me I receive my correcto room I pay but one hour later they told me tehy dont have my room &amp; give me a small one, I try to cancel but they dont want never stay in this hotel, very bad services",1,negative
OUT/com/60713/10696642/598685412.html,Kailash Hotel,"""My family just spent 3 nights at the Kailash Hotel and their experience was horrific! \\nSyringes on the floor, communal bathing etc, smelly, the bed was held up with 2 cinder blocks!!!! The microwave was there...not working. The tv not working!!! Sheets dirty eith gum and holes from cigarettes! People peeing infront of our car. They didnt feel safe at all!!\\nWhat was advertised on google and nooking.com was not worth the $500 i paid for!!",1,negative
OUT/com/60713/10696642/410633125.html,Kailash Hotel,"""If you have to stop for just 1-2 day it\\'s ok, the lecation is perfect in the middle of Mission District. I mean it\\'s not that cheap for what they serve and rooms are very small, but as said if you av to stay not for long I would give it a try.",2,negative
OUT/com/60713/10696642/600374418.html,Kailash Hotel,"""This is a budget hotel with shared bathrooms.  I expected that and the difficulties that might bring (having to wait to use the shower, etc.) but this hotel couldn\\'t even reach my low expectations. The description of our room was completely inaccurate, with most promised items (e.g. wardrobe, desk) not present.\\nThe man on the desk kept us waiting for a long time while he talked on the phone, so that check-in took a very long time.  He barely spoke English which made the whole thing very difficult.  The rooms were awful - 2 double beds in a room only big enough for 1.  I had huge problems getting in and out of bed, especially in the night.  Nowhere to put clothes or luggage so that the small amount of floor space was taken up with our cases.  (There was a closet, but we couldn\\'t get to it because it was blocked by the beds, and no hangers were provided, so couldn\\'t hang anything.)  Only other furniture was a single chair.  There was a fridge and microwave and a TV (but no remote), and we didn\\'t try them, so can\\'t say if they worked (other reviews suggest not.).  Biggest problem was the room keys.  These mostly didn\\'t work and when we asked for this to be sorted always got the same answer (I am new, I don\\'t know anything, the manager will have to sort it and he isn\\'t here.)  For one of our two rooms, the staff had to come and open the door every single time. One toilet also could only be used by getting staff to come, which meant that there was 1 toilet for 13 rooms on our floor and when the toilet roll ran out it couldn\\'t be changed because it was Sunday and housekeeping doesn\\'t work on Sunday.  The hotel is also very noisy as people come and go all night.  When I asked for towels, I was told \\'later\\', which ended up being our 3rd night there.  At this point, we gave up and moved elsewhere.  SF is very expensive, but I would suggest you don\\'t try and save money by staying here.",1,negative
OUT/com/60713/10696642/609460383.html,Kailash Hotel,"""Struttura fatiscente in quartiere degradato, sporco e poco sicuro (spacciatori nei pressi....).\\nAll\\'interno sporco e maleodorante!  Corridoi sporchi, vistosamente.\\nCamere piccolissime, di qualche mq, con lavabi incrinati...\\nBagni al piano sporchi.\\nUnica nota positiva la disponibilit\\u00e0 del receptionist nel farci lasciare il bagaglio a mano dal mattino del check-out fino alle 22,30 della sera.\\nIl tutto al prezzo di 50 dollari a notte. Davvero troppi!\\nMeglio cercare altro!\\nPier78",2,negative
OUT/com/60713/10696642/512347070.html,Kailash Hotel,"""The staff here are extremely rude, bathrooms dirty. We waited outside for over 20 minutes in the cold because the receptionist couldn\\'t open the door. Refused to let us leave our bags even for a few hours. 100 dollars is way too much for this kind of hotel and customer service.",1,negative
OUT/com/60713/10696642/675972086.html,Kailash Hotel,"""do not stay here. this is a crackhead hotel. not good for kids at all. very rough. if you dont care go for it but its not what the website reflects. shared bathroom isnt my idea of a vacation. keep looking!",1,negative
